,age,reputation,stat_overall,stat_potential,stat_skill_moves,continent_africa,continent_asia,continent_europe,continent_oceania,continent_south america,contract_until_2018,contract_until_2019,contract_until_2020,contract_until_2021,contract_until_2022,contract_until_2023,contract_until_2024,contract_until_2025,contract_until_2026,position_DF,position_GK,position_MF,position_ST,prefer_foot_left,prefer_foot_right,value
213,24,3.0,81,88,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,17.05418904934434
214,24,2.0,81,84,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.929025911619092
215,23,2.0,81,86,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,16.811242881518265
216,27,2.0,81,82,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.648723960844016
217,26,2.0,81,84,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,16.705882371415992
218,25,2.0,81,83,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,16.88356353960952
219,28,3.0,81,81,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.705882371415992
220,27,2.0,81,82,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,16.860033043306743
221,27,2.0,81,82,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,16.61887099947687
222,27,2.0,81,84,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16.52356082573315
223,25,2.0,81,83,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16.906553056777135
224,24,2.0,81,85,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,16.97251102166758
225,28,2.0,81,81,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.705882371415992
226,29,2.0,81,81,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.648723960844016
227,26,3.0,81,81,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,16.759949589762293
228,26,2.0,81,82,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.677711496036597
229,28,3.0,81,81,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.677711496036597
230,27,2.0,81,81,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,16.733281344102608
231,31,4.0,81,81,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,16.5563506464056
232,29,2.0,81,81,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.705882371415992
233,29,3.0,81,81,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.677711496036597
234,29,3.0,81,81,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16.454567959008102
235,29,2.0,81,81,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16.454567959008102
236,33,3.0,81,81,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.213405921671733
237,33,3.0,81,81,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,15.76142084987672
238,29,2.0,81,81,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.648723960844016
239,26,2.0,81,82,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16.860033043306743
240,30,2.0,81,81,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.61887099947687
241,32,2.0,81,81,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.118095750958314
242,31,3.0,81,81,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.52356082573315
243,33,3.0,81,81,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.213405921671733
244,32,3.0,81,81,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,16.454567959008102
245,32,2.0,81,81,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.454567959008102
246,33,2.0,81,81,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,16.213405921671733
247,31,3.0,81,81,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.5563506464056
248,34,3.0,81,81,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,15.520258832020865
249,36,2.0,81,81,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,15.607270193858982
250,21,1.0,80,85,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,16.835935492889124
251,21,1.0,80,89,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,16.929025911619092
252,20,1.0,80,90,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,16.97251102166758
253,22,1.0,80,88,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,16.733281344102608
254,24,1.0,80,84,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16.785925074816024
255,30,1.0,80,80,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.166885910365842
256,34,1.0,80,80,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.319588176962746
257,21,1.0,80,87,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16.860033043306743
258,26,1.0,80,83,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16.5563506464056
259,21,1.0,80,85,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,16.648723960844016
260,23,2.0,80,85,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.648723960844016
261,22,2.0,80,86,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.811242881518265
262,25,2.0,80,83,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.733281344102608
263,23,2.0,80,85,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.811242881518265
264,26,3.0,80,85,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,16.454567959008102
265,22,2.0,80,85,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16.811242881518265
266,22,1.0,80,85,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.811242881518265
267,24,2.0,80,84,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16.785925074816024
268,25,2.0,80,82,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,16.52356082573315
269,26,1.0,80,83,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,16.380459992348886
270,24,2.0,80,85,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.785925074816024
271,24,2.0,80,82,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16.5563506464056
272,28,1.0,80,80,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16.300417291085605
273,28,1.0,80,80,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.300417291085605
274,24,1.0,80,83,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.759949589762293
275,26,1.0,80,81,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.677711496036597
276,24,2.0,80,84,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,16.785925074816024
277,30,1.0,80,80,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,16.489659276356317
278,29,1.0,80,81,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16.257857680289998
279,23,3.0,80,85,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,16.61887099947687
280,25,2.0,80,81,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.489659276356317
281,26,2.0,80,84,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.588099342704055
282,29,2.0,80,80,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.257857680289998
283,25,1.0,80,81,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,16.489659276356317
284,26,1.0,80,81,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,16.677711496036597
285,26,2.0,80,80,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.588099342704055
286,29,3.0,80,80,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.257857680289998
287,27,2.0,80,81,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,16.677711496036597
288,26,3.0,80,82,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.705882371415992
289,26,2.0,80,82,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,16.52356082573315
290,28,2.0,80,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,16.5563506464056
291,28,3.0,80,80,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16.52356082573315
292,27,2.0,80,81,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,16.41820031748273
293,27,2.0,80,80,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16.300417291085605
294,25,3.0,80,83,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.5563506464056
295,27,2.0,80,80,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.5563506464056
296,27,2.0,80,80,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,16.300417291085605
297,29,2.0,80,80,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16.257857680289998
298,28,3.0,80,80,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,16.300417291085605
299,26,2.0,80,81,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.677711496036597
300,27,2.0,80,80,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16.5563506464056
301,28,3.0,80,80,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,16.52356082573315
302,27,2.0,80,80,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.588099342704055
303,25,2.0,80,83,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,16.733281344102608
304,30,2.0,80,80,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,16.454567959008102
305,28,2.0,80,80,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.300417291085605
306,27,2.0,80,81,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.257857680289998
307,27,2.0,80,82,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.489659276356317
308,28,2.0,80,81,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.41820031748273
309,29,2.0,80,80,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16.118095750958314
310,27,3.0,80,80,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16.341239282272525
311,28,3.0,80,80,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,16.5563506464056
312,32,2.0,80,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,15.894952224644102
313,31,2.0,80,80,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.341239282272525
314,32,2.0,80,80,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.213405921671733
315,31,3.0,80,80,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16.012735246411598
316,31,2.0,80,80,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,16.118095750958314
317,31,2.0,80,80,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.380459992348886
318,30,2.0,80,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.41820031748273
319,33,3.0,80,80,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15.607270193858982
320,33,3.0,80,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.607270193858982
321,32,2.0,80,80,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,15.955576839107596
322,34,3.0,80,80,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,15.319588176962746
323,32,3.0,80,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,16.300417291085605
324,33,3.0,80,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15.520258832020865
325,33,3.0,80,80,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.955576839107596
326,32,2.0,80,80,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.257857680289998
327,34,4.0,80,80,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.319588176962746
328,34,2.0,80,80,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15.607270193858982
329,36,3.0,80,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.346139397261565
330,33,4.0,80,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15.607270193858982
331,34,3.0,80,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.894952224644102
332,39,2.0,80,80,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13.815511557963774
333,20,1.0,79,86,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,16.705882371415992
334,21,1.0,79,85,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,16.52356082573315
335,21,2.0,79,86,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,16.705882371415992
336,21,1.0,79,86,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16.705882371415992
337,20,1.0,79,86,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,16.705882371415992
338,30,1.0,79,79,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.300417291085605
339,26,1.0,79,79,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16.012735246411598
340,30,1.0,79,79,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.066802461833923
341,30,1.0,79,79,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16.066802461833923
342,21,2.0,79,84,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,16.489659276356317
343,23,1.0,79,87,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.588099342704055
344,24,1.0,79,81,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,16.5563506464056
345,20,1.0,79,86,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,16.705882371415992
346,22,2.0,79,86,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,16.52356082573315
347,25,2.0,79,80,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,16.52356082573315
348,29,1.0,79,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.300417291085605
349,24,2.0,79,84,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,16.648723960844016
350,22,3.0,79,84,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.489659276356317
351,23,2.0,79,85,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16.489659276356317
352,24,1.0,79,82,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.588099342704055
353,26,1.0,79,80,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,16.489659276356317
354,24,2.0,79,84,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,16.648723960844016
355,21,2.0,79,86,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,16.705882371415992
356,26,2.0,79,81,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16.341239282272525
357,25,2.0,79,82,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,16.588099342704055
358,28,2.0,79,79,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.380459992348886
359,22,2.0,79,83,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.588099342704055
360,23,2.0,79,83,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,16.61887099947687
361,25,2.0,79,80,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.52356082573315
362,24,2.0,79,83,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.257857680289998
363,27,1.0,79,81,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.341239282272525
364,23,1.0,79,83,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.454567959008102
365,24,2.0,79,86,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.677711496036597
366,25,2.0,79,81,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.380459992348886
367,27,2.0,79,80,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,16.257857680289998
368,27,2.0,79,80,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,16.300417291085605
369,23,2.0,79,83,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,16.454567959008102
370,25,2.0,79,81,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.52356082573315
371,23,1.0,79,85,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,16.677711496036597
372,24,2.0,79,82,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,16.588099342704055
373,25,2.0,79,84,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,16.454567959008102
374,26,1.0,79,80,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.300417291085605
375,25,1.0,79,84,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.61887099947687
376,25,2.0,79,82,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,16.380459992348886
377,27,2.0,79,79,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,16.380459992348886
378,32,2.0,79,79,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15.76142084987672
379,25,2.0,79,80,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.300417291085605
380,28,2.0,79,79,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,16.341239282272525
381,26,2.0,79,80,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16.52356082573315
382,25,1.0,79,81,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.5563506464056
383,31,3.0,79,79,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.213405921671733
384,28,1.0,79,79,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.341239282272525
385,26,2.0,79,80,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.300417291085605
386,26,1.0,79,81,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,16.166885910365842
387,29,2.0,79,79,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.341239282272525
388,27,2.0,79,79,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,16.166885910365842
389,27,2.0,79,80,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.300417291085605
390,26,1.0,79,82,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.5563506464056
391,30,2.0,79,79,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,16.012735246411598
392,27,1.0,79,79,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.380459992348886
393,28,2.0,79,79,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.341239282272525
394,27,1.0,79,81,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.341239282272525
395,30,1.0,79,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.012735246411598
396,27,2.0,79,80,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,16.489659276356317
397,28,1.0,79,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,16.118095750958314
398,28,1.0,79,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.380459992348886
399,28,2.0,79,79,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,16.380459992348886
400,27,2.0,79,80,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,16.489659276356317
401,27,1.0,79,79,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,16.380459992348886
402,30,2.0,79,79,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15.894952224644102
403,28,2.0,79,79,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.118095750958314
404,29,2.0,79,79,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.118095750958314
405,27,2.0,79,80,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.300417291085605
406,29,2.0,79,79,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.066802461833923
407,29,2.0,79,80,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16.118095750958314
408,30,3.0,79,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.300417291085605
409,29,3.0,79,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.300417291085605
410,30,2.0,79,79,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.066802461833923
411,31,1.0,79,79,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15.955576839107596
412,29,2.0,79,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.341239282272525
413,32,2.0,79,79,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15.76142084987672
414,28,3.0,79,80,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.257857680289998
415,28,2.0,79,80,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16.257857680289998
416,28,3.0,79,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.380459992348886
417,31,3.0,79,79,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,16.257857680289998
418,30,1.0,79,79,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15.894952224644102
419,31,2.0,79,79,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15.830413711839864
420,31,1.0,79,79,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,16.257857680289998
421,28,2.0,79,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,16.118095750958314
422,30,3.0,79,79,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.257857680289998
423,32,2.0,79,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.76142084987672
424,30,3.0,79,79,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15.894952224644102
425,29,3.0,79,79,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,16.118095750958314
426,32,2.0,79,79,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,15.76142084987672
427,34,1.0,79,79,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.687312888712007
428,31,3.0,79,79,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16.213405921671733
